num_builds,average_cost,num_iters,time
2.0,245.73756491338102,19.6875,79.39175605773926
3.0,185.9277899193469,350.46875,1383.7189719676971
4.0,373.5722617670938,4697.427083333333,36289.66910791397
5.0,301.7876652569628,10164.208333333334,74792.31773996353
6.0,262.1359411923159,6247.395833333333,33459.7986638546
7.0,483.21109752169383,7748.625,59444.279088020325
