num_builds,average_cost,num_iters,time
2.0,253.2911685610399,10.270833333333334,16.832617044448853
3.0,191.8071637162013,68.96875,102.61860918998718
4.0,380.72121995654896,595.1979166666666,828.2146210670471
5.0,306.88718186958204,2575.0625,4371.746034860611
6.0,274.3531523363751,511.65625,1079.5949919223785
8.0,451.80165470798073,1811.0520833333333,4710.506145954132
9.0,402.2458087371085,1645.4895833333333,4478.773454904556
10.0,475.2854733201886,14985.520833333334,47207.8157479763
13.0,625.7169204752804,24058.041666666668,120045.0970389843
