num_builds,average_cost,num_iters,time
2.0,245.73756491338102,17.6875,89.61268496513367
3.0,185.92790508499766,662.5520833333334,3315.6130578517914
4.0,373.62925741769845,2445.3333333333335,29051.989462137222
5.0,301.7580987989369,5295.854166666667,69545.81822419167
6.0,261.88709077302406,111.4375,1561.3723850250244
7.0,483.2937184351561,674.3645833333334,12051.287803173065
8.0,444.4403009747757,984.09375,19101.7507648468
